1999-00,2000,1999,Rex Chapman,Phoenix Suns,Shooting Guard and Point Guard,3150000
2000-01,2001,2000,Rex Chapman,Phoenix Suns,Shooting Guard and Point Guard,3500000
2001-02,2002,2001,Rex Chapman,Phoenix Suns,Shooting Guard and Point Guard,3850000
1985-86,1986,1985,Lorenzo Charles,Atlanta Hawks,Small Forward,70000
1993-94,1994,1993,Calbert Cheaney,Washington Bullets,Small Forward and Shooting Guard,2000000
1994-95,1995,1994,Calbert Cheaney,Washington Bullets,Small Forward and Shooting Guard,2400000
1995-96,1996,1995,Calbert Cheaney,Washington Bullets,Small Forward and Shooting Guard,2800000
1996-97,1997,1996,Calbert Cheaney,Washington Bullets,Small Forward and Shooting Guard,3200000
1997-98,1998,1997,Calbert Cheaney,Washington Wizards,Small Forward and Shooting Guard,3600000
1998-99,1999,1998,Calbert Cheaney,Washington Wizards,Small Forward and Shooting Guard,4000000
1999-00,2000,1999,Calbert Cheaney,Boston Celtics,Small Forward and Shooting Guard,2000000
2000-01,2001,2000,Calbert Cheaney,Denver Nuggets,Small Forward and Shooting Guard,2200000
2001-02,2002,2001,Calbert Cheaney,Denver Nuggets,Small Forward and Shooting Guard,2400000
2002-03,2003,2002,Calbert Cheaney,Utah Jazz,Small Forward and Shooting Guard,1000000
2003-04,2004,2003,Calbert Cheaney,Golden State Warriors,Small Forward and Shooting Guard,1070000
2004-05,2005,2004,Calbert Cheaney,Golden State Warriors,Small Forward and Shooting Guard,1600000
2005-06,2006,2005,Calbert Cheaney,Golden State Warriors,Small Forward and Shooting Guard,1760000
1984-85,1985,1984,Maurice Cheeks,Philadelphia 76ers,Point Guard,350000
1985-86,1986,1985,Maurice Cheeks,Philadelphia 76ers,Point Guard,395000
1987-88,1988,1987,Maurice Cheeks,Philadelphia 76ers,Point Guard,1000000
1988-89,1989,1988,Maurice Cheeks,Philadelphia 76ers,Point Guard,1000000
1990-91,1991,1990,Maurice Cheeks,New York Knicks,Point Guard,1000000
1991-92,1992,1991,Maurice Cheeks,Atlanta Hawks,Point Guard,1000000
1992-93,1993,1992,Maurice Cheeks,Atlanta Hawks,Point Guard,600000
2014-15,2015,2014,Will Cherry,Toronto Raptors,Point Guard,25000
1988-89,1989,1988,Derrick Chievous,Houston Rockets,Small Forward,350000
1990-91,1991,1990,Derrick Chievous,Cleveland Cavaliers,Small Forward,525000
1991-92,1992,1991,Pete Chilcutt,Sacramento Kings,Power Forward,475000
1992-93,1993,1992,Pete Chilcutt,Sacramento Kings,Power Forward,630000
1993-94,1994,1993,Pete Chilcutt,Sacramento Kings,Power Forward,760000
1994-95,1995,1994,Pete Chilcutt,Houston Rockets,Power Forward,126300
1995-96,1996,1995,Pete Chilcutt,Houston Rockets,Power Forward,700000
1996-97,1997,1996,Pete Chilcutt,Vancouver Grizzlies,Power Forward,700000
1997-98,1998,1997,Pete Chilcutt,Vancouver Grizzlies,Power Forward,700000
1998-99,1999,1998,Pete Chilcutt,Vancouver Grizzlies,Power Forward,700000
1999-00,2000,1999,Pete Chilcutt,Utah Jazz,Power Forward,510000
2004-05,2005,2004,Josh Childress,Atlanta Hawks,Shooting Guard and Small Forward,2490360
2005-06,2006,2005,Josh Childress,Atlanta Hawks,Shooting Guard and Small Forward,2677200
2006-07,2007,2006,Josh Childress,Atlanta Hawks,Shooting Guard and Small Forward,2863920
2007-08,2008,2007,Josh Childress,Atlanta Hawks,Shooting Guard and Small Forward,3631449
2010-11,2011,2010,Josh Childress,Phoenix Suns,Shooting Guard and Small Forward,6500000
2011-12,2012,2011,Josh Childress,Phoenix Suns,Shooting Guard and Small Forward,6000000
2012-13,2013,2012,Josh Childress,Phoenix Suns,Shooting Guard and Small Forward,7000000
2012-13,2013,2012,Josh Childress,Brooklyn Nets,Shooting Guard and Small Forward,377474
2014-15,2015,2014,Josh Childress,Phoenix Suns,Shooting Guard and Small Forward,7317500
1995-96,1996,1995,Randolph Childress,Portland Trail Blazers,Point Guard,682000
1996-97,1997,1996,Randolph Childress,Portland Trail Blazers,Point Guard,784000
1997-98,1998,1997,Randolph Childress,Detroit Pistons,Point Guard,760000
1998-99,1999,1998,Randolph Childress,Detroit Pistons,Point Guard,866320
1994-95,1995,1994,Chris Childs,New Jersey Nets,Point Guard,150000
1995-96,1996,1995,Chris Childs,New Jersey Nets,Point Guard,350000
1996-97,1997,1996,Chris Childs,New York Knicks,Point Guard,2600000
1997-98,1998,1997,Chris Childs,New York Knicks,Point Guard,3120000
1998-99,1999,1998,Chris Childs,New York Knicks,Point Guard,3640000
1999-00,2000,1999,Chris Childs,New York Knicks,Point Guard,4160000
2000-01,2001,2000,Chris Childs,New York Knicks,Point Guard,4680000
2001-02,2002,2001,Chris Childs,Toronto Raptors,Point Guard,5200000
2002-03,2003,2002,Chris Childs,New Jersey Nets,Point Guard,1750000
2003-04,2004,2003,Chris Childs,New Jersey Nets,Point Guard,1166667
2016-17,2017,2016,Marquese Chriss,Phoenix Suns,Power Forward,2941440
2017-18,2018,2017,Marquese Chriss,Phoenix Suns,Power Forward,3073800
1993-94,1994,1993,Doug Christie,Los Angeles Lakers,Shooting Guard and Small Forward,1445000
1994-95,1995,1994,Doug Christie,New York Knicks,Shooting Guard and Small Forward,1244000
1995-96,1996,1995,Doug Christie,New York Knicks,Shooting Guard and Small Forward,1466000
1996-97,1997,1996,Doug Christie,Toronto Raptors,Shooting Guard and Small Forward,1355000
1997-98,1998,1997,Doug Christie,Toronto Raptors,Shooting Guard and Small Forward,2012767
1998-99,1999,1998,Doug Christie,Toronto Raptors,Shooting Guard and Small Forward,2353000
1999-00,2000,1999,Doug Christie,Toronto Raptors,Shooting Guard and Small Forward,2742600
2000-01,2001,2000,Doug Christie,Sacramento Kings,Shooting Guard and Small Forward,3140000
2001-02,2002,2001,Doug Christie,Sacramento Kings,Shooting Guard and Small Forward,5200000
2002-03,2003,2002,Doug Christie,Sacramento Kings,Shooting Guard and Small Forward,6250000
2003-04,2004,2003,Doug Christie,Sacramento Kings,Shooting Guard and Small Forward,6900000
2004-05,2005,2004,Doug Christie,Sacramento Kings,Shooting Guard and Small Forward,7550000
2005-06,2006,2005,Doug Christie,Orlando Magic,Shooting Guard and Small Forward,8200000
2005-06,2006,2005,Doug Christie,Dallas Mavericks,Shooting Guard and Small Forward,1575000
2006-07,2007,2006,Doug Christie,Los Angeles Clippers,Shooting Guard and Small Forward,158071
2016-17,2017,2016,Dionte Christmas,Philadelphia 76ers,Small Forward,50000
2015-16,2016,2015,Rakeem Christmas,Indiana Pacers,Power Forward,1000000
2016-17,2017,2016,Rakeem Christmas,Indiana Pacers,Power Forward,1052342
2017-18,2018,2017,Rakeem Christmas,Indiana Pacers,Power Forward,172552
2016-17,2017,2016,Semaj Christon,Oklahoma City Thunder,Point Guard,543471
1984-85,1985,1984,Carlos Clark,Boston Celtics,Shooting Guard,65000
2009-10,2010,2009,Earl Clark,Phoenix Suns,Power Forward and Small Forward,1766280
2010-11,2011,2010,Earl Clark,Orlando Magic,Power Forward and Small Forward,1898760
2011-12,2012,2011,Earl Clark,Orlando Magic,Power Forward and Small Forward,1160000
2012-13,2013,2012,Earl Clark,Los Angeles Lakers,Power Forward and Small Forward,1240000
2013-14,2014,2013,Earl Clark,Cleveland Cavaliers,Power Forward and Small Forward,4250000
2014-15,2015,2014,Earl Clark,Brooklyn Nets,Power Forward and Small Forward,62552
2014-15,2015,2014,Ian Clark,Denver Nuggets,Shooting Guard,816482
2015-16,2016,2015,Ian Clark,Golden State Warriors,Shooting Guard,947276
2016-17,2017,2016,Ian Clark,Golden State Warriors,Shooting Guard,1015696
2017-18,2018,2017,Ian Clark,New Orleans Pelicans,Shooting Guard,1471382
1998-99,1999,1998,Keon Clark,Denver Nuggets,Power Forward and Center,1000000
1999-00,2000,1999,Keon Clark,Denver Nuggets,Power Forward and Center,1289400
2000-01,2001,2000,Keon Clark,Denver Nuggets,Power Forward and Center,1379400
2001-02,2002,2001,Keon Clark,Toronto Raptors,Power Forward and Center,1971163
2002-03,2003,2002,Keon Clark,Sacramento Kings,Power Forward and Center,4546000
2003-04,2004,2003,Keon Clark,Utah Jazz,Power Forward and Center,5000600
2015-16,2016,2015,Coty Clarke,Boston Celtics,Small Forward,61776
2014-15,2015,2014,Jordan Clarkson,Los Angeles Lakers,Shooting Guard and Point Guard,507336
2015-16,2016,2015,Jordan Clarkson,Los Angeles Lakers,Shooting Guard and Point Guard,845059
2016-17,2017,2016,Jordan Clarkson,Los Angeles Lakers,Shooting Guard and Point Guard,12500000
2017-18,2018,2017,Jordan Clarkson,Cleveland Cavaliers,Shooting Guard and Point Guard,11562500
2012-13,2013,2012,Victor Claver,Portland Trail Blazers,Small Forward,1300000
2013-14,2014,2013,Victor Claver,Portland Trail Blazers,Small Forward,1330000
2014-15,2015,2014,Victor Claver,Denver Nuggets,Small Forward,1370000
2000-01,2001,2000,Speedy Claxton,Philadelphia 76ers,Point Guard,936000
2001-02,2002,2001,Speedy Claxton,Philadelphia 76ers,Point Guard,1006200
2002-03,2003,2002,Speedy Claxton,San Antonio Spurs,Point Guard,1076400
2003-04,2004,2003,Speedy Claxton,Golden State Warriors,Point Guard,3000000
2004-05,2005,2004,Speedy Claxton,Golden State Warriors,Point Guard,3300000
2005-06,2006,2005,Speedy Claxton,New Orleans/Oklahoma City Hornets,Point Guard,3600000
2006-07,2007,2006,Speedy Claxton,Atlanta Hawks,Point Guard,6854546
2007-08,2008,2007,Speedy Claxton,Atlanta Hawks,Point Guard,6306182
2008-09,2009,2008,Speedy Claxton,Atlanta Hawks,Point Guard,5757818
2009-10,2010,2009,Speedy Claxton,Golden State Warriors,Point Guard,5209454
2000-01,2001,2000,Mateen Cleaves,Detroit Pistons,Point Guard,1253400
2001-02,2002,2001,Mateen Cleaves,Sacramento Kings,Point Guard,1347480
2002-03,2003,2002,Mateen Cleaves,Sacramento Kings,Point Guard,1441440
2004-05,2005,2004,Mateen Cleaves,Seattle SuperSonics,Point Guard,735960
2005-06,2006,2005,Mateen Cleaves,Seattle SuperSonics,Point Guard,305784
1997-98,1998,1997,Keith Closs,Los Angeles Clippers,Center,1200000
1998-99,1999,1998,Keith Closs,Los Angeles Clippers,Center,1440000
1999-00,2000,1999,Keith Closs,Los Angeles Clippers,Center,1680000
2000-01,2001,2000,Keith Closs,Los Angeles Clippers,Center,1920000
1990-91,1991,1990,Richard Coffey,Minnesota Timberwolves,Small Forward,150000
1985-86,1986,1985,Fred Cofield,New York Knicks,Point Guard,70000
1995-96,1996,1995,John Coker,Phoenix Suns,Center,200000
1998-99,1999,1998,John Coker,Washington Wizards,Center,350000
1999-00,2000,1999,John Coker,Washington Wizards,Center,510000
2011-12,2012,2011,Norris Cole,Miami Heat,Point Guard,1035960
2012-13,2013,2012,Norris Cole,Miami Heat,Point Guard,1082520
2013-14,2014,2013,Norris Cole,Miami Heat,Point Guard,1129200
2014-15,2015,2014,Norris Cole,New Orleans Pelicans,Point Guard,2038206
2015-16,2016,2015,Norris Cole,New Orleans Pelicans,Point Guard,3036927
2016-17,2017,2016,Norris Cole,Oklahoma City Thunder,Point Guard,247991
1987-88,1988,1987,Ben Coleman,Philadelphia 76ers,Power Forward and Center,275000
1988-89,1989,1988,Ben Coleman,Philadelphia 76ers,Power Forward and Center,300000
1990-91,1991,1990,Derrick Coleman,New Jersey Nets,Power Forward and Center,2100000
1991-92,1992,1991,Derrick Coleman,New Jersey Nets,Power Forward and Center,2300000
1992-93,1993,1992,Derrick Coleman,New Jersey Nets,Power Forward and Center,2870000
1993-94,1994,1993,Derrick Coleman,New Jersey Nets,Power Forward and Center,3440000
1994-95,1995,1994,Derrick Coleman,New Jersey Nets,Power Forward and Center,4212000
1995-96,1996,1995,Derrick Coleman,Philadelphia 76ers,Power Forward and Center,5476000
1996-97,1997,1996,Derrick Coleman,Philadelphia 76ers,Power Forward and Center,6739000
1997-98,1998,1997,Derrick Coleman,Philadelphia 76ers,Power Forward and Center,8002800
1998-99,1999,1998,Derrick Coleman,Charlotte Hornets,Power Forward and Center,6667000
1998-99,1999,1998,Derrick Coleman,Philadelphia 76ers,Power Forward and Center,5600000
1999-00,2000,1999,Derrick Coleman,Charlotte Hornets,Power Forward and Center,7370000
2000-01,2001,2000,Derrick Coleman,Charlotte Hornets,Power Forward and Center,8000000
2001-02,2002,2001,Derrick Coleman,Philadelphia 76ers,Power Forward and Center,8710000
2002-03,2003,2002,Derrick Coleman,Philadelphia 76ers,Power Forward and Center,9380000
2003-04,2004,2003,Derrick Coleman,Philadelphia 76ers,Power Forward and Center,4000000
2004-05,2005,2004,Derrick Coleman,Detroit Pistons,Power Forward and Center,4500000
2005-06,2006,2005,Derrick Coleman,Detroit Pistons,Power Forward and Center,2000000
1990-91,1991,1990,Bimbo Coles,Miami Heat,Point Guard,290000
1991-92,1992,1991,Bimbo Coles,Miami Heat,Point Guard,212000
1992-93,1993,1992,Bimbo Coles,Miami Heat,Point Guard,650000
1993-94,1994,1993,Bimbo Coles,Miami Heat,Point Guard,802000
1994-95,1995,1994,Bimbo Coles,Miami Heat,Point Guard,902000
1995-96,1996,1995,Bimbo Coles,Miami Heat,Point Guard,1002000
1996-97,1997,1996,Bimbo Coles,Golden State Warriors,Point Guard,1400000
1997-98,1998,1997,Bimbo Coles,Golden State Warriors,Point Guard,1700000
1998-99,1999,1998,Bimbo Coles,Golden State Warriors,Point Guard,2000000
1999-00,2000,1999,Bimbo Coles,Atlanta Hawks,Point Guard,2300000
2000-01,2001,2000,Bimbo Coles,Cleveland Cavaliers,Point Guard,2250000
2001-02,2002,2001,Bimbo Coles,Cleveland Cavaliers,Point Guard,2200000
2002-03,2003,2002,Bimbo Coles,Cleveland Cavaliers,Point Guard,2400000
2003-04,2004,2003,Bimbo Coles,Miami Heat,Point Guard,1070000
2003-04,2004,2003,Bimbo Coles,Cleveland Cavaliers,Point Guard,1050000
2000-01,2001,2000,Jason Collier,Houston Rockets,Center,1190760
2001-02,2002,2001,Jason Collier,Houston Rockets,Center,1280040
2002-03,2003,2002,Jason Collier,Houston Rockets,Center,1369440
2004-05,2005,2004,Jason Collier,Atlanta Hawks,Center,1500000
2005-06,2006,2005,Jason Collier,Atlanta Hawks,Center,1650000
1997-98,1998,1997,James Collins,Los Angeles Clippers,Shooting Guard,242000
2001-02,2002,2001,Jarron Collins,Utah Jazz,Center,332817
2002-03,2003,2002,Jarron Collins,Utah Jazz,Center,1150000
2003-04,2004,2003,Jarron Collins,Utah Jazz,Center,1250000
2004-05,2005,2004,Jarron Collins,Utah Jazz,Center,1700000
2005-06,2006,2005,Jarron Collins,Utah Jazz,Center,1700000
2006-07,2007,2006,Jarron Collins,Utah Jazz,Center,2625698
2007-08,2008,2007,Jarron Collins,Utah Jazz,Center,2350000
2008-09,2009,2008,Jarron Collins,Utah Jazz,Center,2074302
2009-10,2010,2009,Jarron Collins,Phoenix Suns,Center,1181803
2010-11,2011,2010,Jarron Collins,Los Angeles Clippers,Center,643551
2001-02,2002,2001,Jason Collins,New Jersey Nets,Power Forward and Center,1067400
2002-03,2003,2002,Jason Collins,New Jersey Nets,Power Forward and Center,1147440
2003-04,2004,2003,Jason Collins,New Jersey Nets,Power Forward and Center,1227480
2004-05,2005,2004,Jason Collins,New Jersey Nets,Power Forward and Center,1887864
2005-06,2006,2005,Jason Collins,New Jersey Nets,Power Forward and Center,5500000
2006-07,2007,2006,Jason Collins,New Jersey Nets,Power Forward and Center,5800000
2007-08,2008,2007,Jason Collins,Memphis Grizzlies,Power Forward and Center,6100000
2008-09,2009,2008,Jason Collins,Minnesota Timberwolves,Power Forward and Center,6200000
2009-10,2010,2009,Jason Collins,Atlanta Hawks,Power Forward and Center,1181803
2010-11,2011,2010,Jason Collins,Atlanta Hawks,Power Forward and Center,1352181
2011-12,2012,2011,Jason Collins,Atlanta Hawks,Power Forward and Center,1352181
2012-13,2013,2012,Jason Collins,Washington Wizards,Power Forward and Center,1352181
2017-18,2018,2017,John Collins,Atlanta Hawks,Power Forward,1936920
2006-07,2007,2006,Mardy Collins,New York Knicks,Shooting Guard and Point Guard and Small Forward,899880
2007-08,2008,2007,Mardy Collins,New York Knicks,Shooting Guard and Point Guard and Small Forward,967320
2008-09,2009,2008,Mardy Collins,Los Angeles Clippers,Shooting Guard and Point Guard and Small Forward,1034760
2009-10,2010,2009,Mardy Collins,Los Angeles Clippers,Shooting Guard and Point Guard and Small Forward,1867742
2010-11,2011,2010,Sherron Collins,Charlotte Bobcats,Point Guard,473604
2017-18,2018,2017,Zach Collins,Portland Trail Blazers,Center,3057240
2009-10,2010,2009,Darren Collison,New Orleans Hornets,Point Guard,1266120
2010-11,2011,2010,Darren Collison,Indiana Pacers,Point Guard,1361040
2011-12,2012,2011,Darren Collison,Indiana Pacers,Point Guard,1455960
2012-13,2013,2012,Darren Collison,Dallas Mavericks,Point Guard,2319344
2013-14,2014,2013,Darren Collison,Los Angeles Clippers,Point Guard,1900000
2014-15,2015,2014,Darren Collison,Sacramento Kings,Point Guard,4797664
2015-16,2016,2015,Darren Collison,Sacramento Kings,Point Guard,5013559
2016-17,2017,2016,Darren Collison,Sacramento Kings,Point Guard,5229454
2017-18,2018,2017,Darren Collison,Indiana Pacers,Point Guard,10000000
2003-04,2004,2003,Nick Collison,Seattle SuperSonics,Power Forward and Center,1578240
2004-05,2005,2004,Nick Collison,Seattle SuperSonics,Power Forward and Center,1969680
2005-06,2006,2005,Nick Collison,Seattle SuperSonics,Power Forward and Center,1815000
2006-07,2007,2006,Nick Collison,Seattle SuperSonics,Power Forward and Center,2501070
2007-08,2008,2007,Nick Collison,Seattle SuperSonics,Power Forward and Center,5750000
2008-09,2009,2008,Nick Collison,Oklahoma City Thunder,Power Forward and Center,6350000
2009-10,2010,2009,Nick Collison,Oklahoma City Thunder,Power Forward and Center,6250000
2010-11,2011,2010,Nick Collison,Oklahoma City Thunder,Power Forward and Center,13250000
2011-12,2012,2011,Nick Collison,Oklahoma City Thunder,Power Forward and Center,3272997
2012-13,2013,2012,Nick Collison,Oklahoma City Thunder,Power Forward and Center,2929332
2013-14,2014,2013,Nick Collison,Oklahoma City Thunder,Power Forward and Center,2585668
2014-15,2015,2014,Nick Collison,Oklahoma City Thunder,Power Forward and Center,2242003
2015-16,2016,2015,Nick Collison,Oklahoma City Thunder,Power Forward and Center,3750000
2016-17,2017,2016,Nick Collison,Oklahoma City Thunder,Power Forward and Center,3750000
2017-18,2018,2017,Nick Collison,Oklahoma City Thunder,Power Forward and Center,2328652
1985-86,1986,1985,Steve Colter,Portland Trail Blazers,Point Guard,112500
1987-88,1988,1987,Steve Colter,Washington Bullets,Point Guard,150000
1988-89,1989,1988,Steve Colter,Washington Bullets,Point Guard,200000
1990-91,1991,1990,Steve Colter,Sacramento Kings,Point Guard,300000
1994-95,1995,1994,Steve Colter,Cleveland Cavaliers,Point Guard,150000
1987-88,1988,1987,Dallas Comegys,New Jersey Nets,Power Forward,115000
1988-89,1989,1988,Dallas Comegys,San Antonio Spurs,Power Forward,175000
2007-08,2008,2007,Mike Conley,Memphis Grizzlies,Point Guard,3377160
2008-09,2009,2008,Mike Conley,Memphis Grizzlies,Point Guard,3630480
2009-10,2010,2009,Mike Conley,Memphis Grizzlies,Point Guard,3883800
2010-11,2011,2010,Mike Conley,Memphis Grizzlies,Point Guard,4913007
2011-12,2012,2011,Mike Conley,Memphis Grizzlies,Point Guard,6611571
2012-13,2013,2012,Mike Conley,Memphis Grizzlies,Point Guard,7305786
2013-14,2014,2013,Mike Conley,Memphis Grizzlies,Point Guard,8000001
2014-15,2015,2014,Mike Conley,Memphis Grizzlies,Point Guard,8894216
2015-16,2016,2015,Mike Conley,Memphis Grizzlies,Point Guard,9588426
2016-17,2017,2016,Mike Conley,Memphis Grizzlies,Point Guard,26540100
2017-18,2018,2017,Mike Conley,Memphis Grizzlies,Point Guard,28530608
1991-92,1992,1991,Marty Conlon,Seattle SuperSonics,Center,130000
1992-93,1993,1992,Marty Conlon,Sacramento Kings,Center,200000
1993-94,1994,1993,Marty Conlon,Sacramento Kings,Center,250000
1994-95,1995,1994,Marty Conlon,Milwaukee Bucks,Center,182500
1995-96,1996,1995,Marty Conlon,Milwaukee Bucks,Center,1165000
1996-97,1997,1996,Marty Conlon,Phoenix Suns,Center,1200000
1996-97,1997,1996,Marty Conlon,Boston Celtics,Center,247500
1998-99,1999,1998,Marty Conlon,Miami Heat,Center,662500
1999-00,2000,1999,Marty Conlon,Boston Celtics,Center,229059
1999-00,2000,1999,Marty Conlon,Los Angeles Clippers,Center,114529
2015-16,2016,2015,Pat Connaughton,Portland Trail Blazers,Shooting Guard,525093
2016-17,2017,2016,Pat Connaughton,Portland Trail Blazers,Shooting Guard,874636
2017-18,2018,2017,Pat Connaughton,Portland Trail Blazers,Shooting Guard,1471382
1984-85,1985,1984,Lester Conner,Golden State Warriors,Shooting Guard and Point Guard,160000
1985-86,1986,1985,Lester Conner,Golden State Warriors,Shooting Guard and Point Guard,200000
1987-88,1988,1987,Lester Conner,Houston Rockets,Shooting Guard and Point Guard,175000
1988-89,1989,1988,Lester Conner,New Jersey Nets,Shooting Guard and Point Guard,225000
1990-91,1991,1990,Lester Conner,Milwaukee Bucks,Shooting Guard and Point Guard,900000
1991-92,1992,1991,Lester Conner,Milwaukee Bucks,Shooting Guard and Point Guard,900000
1992-93,1993,1992,Lester Conner,Orlando Magic,Shooting Guard and Point Guard,890000
1993-94,1994,1993,Lester Conner,Orlando Magic,Shooting Guard and Point Guard,25000
2006-07,2007,2006,Will Conroy,Memphis Grizzlies,Shooting Guard and Point Guard,20279
2006-07,2007,2006,Will Conroy,Los Angeles Clippers,Shooting Guard and Point Guard,15099
2009-10,2010,2009,Will Conroy,Houston Rockets,Shooting Guard and Point Guard,48559
2012-13,2013,2012,Will Conroy,Minnesota Timberwolves,Shooting Guard and Point Guard,85439
1990-91,1991,1990,Anthony Cook,Denver Nuggets,Power Forward,370000
1991-92,1992,1991,Anthony Cook,Denver Nuggets,Power Forward,480000
1992-93,1993,1992,Anthony Cook,Denver Nuggets,Power Forward,570000
1993-94,1994,1993,Anthony Cook,Milwaukee Bucks,Power Forward,650000
1995-96,1996,1995,Anthony Cook,Portland Trail Blazers,Power Forward,225000
2003-04,2004,2003,Brian Cook,Los Angeles Lakers,Power Forward and Center,903360
2004-05,2005,2004,Brian Cook,Los Angeles Lakers,Power Forward and Center,971160
2005-06,2006,2005,Brian Cook,Los Angeles Lakers,Power Forward and Center,1038960
2006-07,2007,2006,Brian Cook,Los Angeles Lakers,Power Forward and Center,1817141
2007-08,2008,2007,Brian Cook,Orlando Magic,Power Forward and Center,3500000
2008-09,2009,2008,Brian Cook,Houston Rockets,Power Forward and Center,3500000
2009-10,2010,2009,Brian Cook,Houston Rockets,Power Forward and Center,3500000
2010-11,2011,2010,Brian Cook,Los Angeles Clippers,Power Forward and Center,1146337
2011-12,2012,2011,Brian Cook,Los Angeles Clippers,Power Forward and Center,1223166
2007-08,2008,2007,Daequan Cook,Miami Heat,Small Forward and Shooting Guard,1184400
2008-09,2009,2008,Daequan Cook,Miami Heat,Small Forward and Shooting Guard,1273200
2009-10,2010,2009,Daequan Cook,Miami Heat,Small Forward and Shooting Guard,1362120
2010-11,2011,2010,Daequan Cook,Oklahoma City Thunder,Small Forward and Shooting Guard,2169857
2011-12,2012,2011,Daequan Cook,Oklahoma City Thunder,Small Forward and Shooting Guard,3341558
2012-13,2013,2012,Daequan Cook,Houston Rockets,Small Forward and Shooting Guard,3090042
2012-13,2013,2012,Daequan Cook,Chicago Bulls,Small Forward and Shooting Guard,589769
1984-85,1985,1984,Darwin Cook,New Jersey Nets,Point Guard and Shooting Guard,255000
1985-86,1986,1985,Darwin Cook,New Jersey Nets,Point Guard and Shooting Guard,275000
1988-89,1989,1988,Darwin Cook,San Antonio Spurs,Point Guard and Shooting Guard,400000
1984-85,1985,1984,Jeff Cook,Cleveland Cavaliers,Center and Power Forward and Small Forward,142000
1985-86,1986,1985,Jeff Cook,San Antonio Spurs,Center and Power Forward and Small Forward,150566
1987-88,1988,1987,Jeff Cook,Phoenix Suns,Center and Power Forward and Small Forward,175000
2001-02,2002,2001,Omar Cook,Dallas Mavericks,Point Guard,292230
1992-93,1993,1992,Duane Cooper,Los Angeles Lakers,Point Guard,140000
1993-94,1994,1993,Duane Cooper,Phoenix Suns,Point Guard,150000
1984-85,1985,1984,Michael Cooper,Los Angeles Lakers,Shooting Guard,325000
1985-86,1986,1985,Michael Cooper,Los Angeles Lakers,Shooting Guard,366000
1987-88,1988,1987,Michael Cooper,Los Angeles Lakers,Shooting Guard,676500
1984-85,1985,1984,Wayne Cooper,Denver Nuggets,Center and Power Forward,280000
1985-86,1986,1985,Wayne Cooper,Denver Nuggets,Center and Power Forward,300000
1987-88,1988,1987,Wayne Cooper,Denver Nuggets,Center and Power Forward,650000
1988-89,1989,1988,Wayne Cooper,Denver Nuggets,Center and Power Forward,750000
1989-90,1990,1989,Wayne Cooper,Portland Trail Blazers,Center and Power Forward,1100000
1990-91,1991,1990,Wayne Cooper,Portland Trail Blazers,Center and Power Forward,1100000
1991-92,1992,1991,Wayne Cooper,Portland Trail Blazers,Center and Power Forward,1200000
1991-92,1992,1991,Tom Copa,San Antonio Spurs,Center,160000
2012-13,2013,2012,Chris Copeland,New York Knicks,Small Forward and Power Forward,473604
2013-14,2014,2013,Chris Copeland,Indiana Pacers,Small Forward and Power Forward,3000000
2014-15,2015,2014,Chris Copeland,Indiana Pacers,Small Forward and Power Forward,3135000
2015-16,2016,2015,Chris Copeland,Orlando Magic,Small Forward and Power Forward,1100000
1991-92,1992,1991,Lanard Copeland,Los Angeles Clippers,Shooting Guard,130000
1985-86,1986,1985,Tyrone Corbin,San Antonio Spurs,Small Forward,85700
1987-88,1988,1987,Tyrone Corbin,Phoenix Suns,Small Forward,125000
1988-89,1989,1988,Tyrone Corbin,Phoenix Suns,Small Forward,200000
1990-91,1991,1990,Tyrone Corbin,Minnesota Timberwolves,Small Forward,830000
1991-92,1992,1991,Tyrone Corbin,Utah Jazz,Small Forward,922000
1992-93,1993,1992,Tyrone Corbin,Utah Jazz,Small Forward,1100000
1993-94,1994,1993,Tyrone Corbin,Utah Jazz,Small Forward,1400000
1994-95,1995,1994,Tyrone Corbin,Atlanta Hawks,Small Forward,1600000
1995-96,1996,1995,Tyrone Corbin,Sacramento Kings,Small Forward,1700000
1996-97,1997,1996,Tyrone Corbin,Atlanta Hawks,Small Forward,247500
1997-98,1998,1997,Tyrone Corbin,Atlanta Hawks,Small Forward,326700
1998-99,1999,1998,Tyrone Corbin,Atlanta Hawks,Small Forward,2400000
1999-00,2000,1999,Tyrone Corbin,Sacramento Kings,Small Forward,510000
2000-01,2001,2000,Tyrone Corbin,Toronto Raptors,Small Forward,1000000
1992-93,1993,1992,Chris Corchiani,Orlando Magic,Point Guard,300000
1993-94,1994,1993,Chris Corchiani,Boston Celtics,Point Guard,150000
1984-85,1985,1984,Dave Corzine,Chicago Bulls,Center,660000
1985-86,1986,1985,Dave Corzine,Chicago Bulls,Center,710000
1986-87,1987,1986,Dave Corzine,Chicago Bulls,Center,710000
1987-88,1988,1987,Dave Corzine,Chicago Bulls,Center,700000
1988-89,1989,1988,Dave Corzine,Chicago Bulls,Center,500000
1990-91,1991,1990,Dave Corzine,Seattle SuperSonics,Center,300000
1991-92,1992,1991,Dave Corzine,Seattle SuperSonics,Center,300000
2014-15,2015,2014,Bryce Cotton,Utah Jazz,Point Guard,152200
2014-15,2015,2014,Bryce Cotton,San Antonio Spurs,Point Guard,50000
2015-16,2016,2015,Bryce Cotton,Phoenix Suns,Point Guard,228663
2015-16,2016,2015,Bryce Cotton,Memphis Grizzlies,Point Guard,64622
